subject,relation,prompt,position_mode,ablated_positions,band,condition,replicate,greedy_span,content_token,content_index,span_logp_clean,span_logp_cond,delta_span_logp,content_logp_clean,content_logp_cond,delta_content_logp,rank_content_under_cond,content_top1_changed,content_top1_cond,kl_first_token
Abraham Lincoln,profession_of,The profession of Abraham Lincoln was,subject_last,5,6-20,answer_lens,0, a lawyer. The, lawyer,1,-5.464,-5.8849,-0.4209,-0.9148,-1.191,-0.2762,1,0, lawyer,0.0098
Abraham Lincoln,profession_of,The profession of Abraham Lincoln was,subject_all,4 5,9-13,jspace,0, a lawyer. The, lawyer,1,-5.464,-5.6145,-0.1505,-0.9148,-0.9885,-0.0737,1,0, lawyer,0.0297
Abraham Lincoln,profession_of,The profession of Abraham Lincoln was,subject_all,4 5,9-13,jspace_word,0, a lawyer. The, lawyer,1,-5.464,-5.7728,-0.3088,-0.9148,-1.0461,-0.1312,1,0, lawyer,0.0427
Abraham Lincoln,profession_of,The profession of Abraham Lincoln was,subject_all,4 5,9-13,random,0, a lawyer. The, lawyer,1,-5.464,-5.4223,0.0417,-0.9148,-0.9019,0.013,1,0, lawyer,0.002
Abraham Lincoln,profession_of,The profession of Abraham Lincoln was,subject_all,4 5,9-13,random,1, a lawyer. The, lawyer,1,-5.464,-5.4995,-0.0356,-0.9148,-0.8966,0.0183,1,0, lawyer,0.001
Abraham Lincoln,profession_of,The profession of Abraham Lincoln was,subject_all,4 5,9-13,mean,0, a lawyer. The, lawyer,1,-5.464,-6.4405,-0.9765,-0.9148,-2.1495,-1.2347,1,0, lawyer,0.1467
Abraham Lincoln,profession_of,The profession of Abraham Lincoln was,subject_all,4 5,9-13,answer_lens,0, a lawyer. The, lawyer,1,-5.464,-5.6239,-0.1599,-0.9148,-1.0782,-0.1634,1,0, lawyer,0.0048
Abraham Lincoln,profession_of,The profession of Abraham Lincoln was,subject_all,4 5,9-17,jspace,0, a lawyer. The, lawyer,1,-5.464,-5.9379,-0.4739,-0.9148,-1.0194,-0.1045,1,0, lawyer,0.0761
Abraham Lincoln,profession_of,The profession of Abraham Lincoln was,subject_all,4 5,9-17,jspace_word,0, a lawyer. The, lawyer,1,-5.464,-5.999,-0.535,-0.9148,-1.0392,-0.1244,1,0, lawyer,0.0586
Abraham Lincoln,profession_of,The profession of Abraham Lincoln was,subject_all,4 5,9-17,random,0, a lawyer. The, lawyer,1,-5.464,-5.4887,-0.0247,-0.9148,-0.9199,-0.005,1,0, lawyer,0.0151
Abraham Lincoln,profession_of,The profession of Abraham Lincoln was,subject_all,4 5,9-17,random,1, a lawyer. The, lawyer,1,-5.464,-5.4718,-0.0078,-0.9148,-0.8465,0.0683,1,0, lawyer,0.0034
Abraham Lincoln,profession_of,The profession of Abraham Lincoln was,subject_all,4 5,9-17,mean,0, a lawyer. The, lawyer,1,-5.464,-6.7774,-1.3134,-0.9148,-2.3666,-1.4518,1,0, lawyer,0.1507
Abraham Lincoln,profession_of,The profession of Abraham Lincoln was,subject_all,4 5,9-17,answer_lens,0, a lawyer. The, lawyer,1,-5.464,-5.6322,-0.1682,-0.9148,-1.0871,-0.1723,1,0, lawyer,0.0055
Abraham Lincoln,profession_of,The profession of Abraham Lincoln was,subject_all,4 5,6-20,jspace,0, a lawyer. The, lawyer,1,-5.464,-5.8097,-0.3457,-0.9148,-1.0828,-0.1679,1,0, lawyer,0.1431
Abraham Lincoln,profession_of,The profession of Abraham Lincoln was,subject_all,4 5,6-20,jspace_word,0, a lawyer. The, lawyer,1,-5.464,-6.0021,-0.5381,-0.9148,-0.8725,0.0423,1,0, lawyer,0.1771
Abraham Lincoln,profession_of,The profession of Abraham Lincoln was,subject_all,4 5,6-20,random,0, a lawyer. The, lawyer,1,-5.464,-5.5689,-0.1049,-0.9148,-0.9935,-0.0786,1,0, lawyer,0.0189
Abraham Lincoln,profession_of,The profession of Abraham Lincoln was,subject_all,4 5,6-20,random,1, a lawyer. The, lawyer,1,-5.464,-5.4587,0.0053,-0.9148,-0.9427,-0.0279,1,0, lawyer,0.0146
Abraham Lincoln,profession_of,The profession of Abraham Lincoln was,subject_all,4 5,6-20,mean,0, a lawyer. The, lawyer,1,-5.464,-7.8824,-2.4184,-0.9148,-3.6996,-2.7848,2,1, ,0.2855
Abraham Lincoln,profession_of,The profession of Abraham Lincoln was,subject_all,4 5,6-20,answer_lens,0, a lawyer. The, lawyer,1,-5.464,-5.7008,-0.2368,-0.9148,-1.169,-0.2542,1,0, lawyer,0.0116
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_last,3,9-13,jspace,0," piano, but he", piano,0,-6.6324,-6.769,-0.1366,-1.3837,-1.277,0.1067,1,0, piano,0.0168
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_last,3,9-13,jspace_word,0," piano, but he", piano,0,-6.6324,-6.8038,-0.1714,-1.3837,-1.254,0.1297,1,0, piano,0.028
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_last,3,9-13,random,0," piano, but he", piano,0,-6.6324,-6.7172,-0.0848,-1.3837,-1.3741,0.0097,1,0, piano,0.0039
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_last,3,9-13,random,1," piano, but he", piano,0,-6.6324,-6.655,-0.0226,-1.3837,-1.3698,0.0139,1,0, piano,0.0007
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_last,3,9-13,mean,0," piano, but he", piano,0,-6.6324,-6.5455,0.0869,-1.3837,-1.4643,-0.0805,1,0, piano,0.1012
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_last,3,9-13,answer_lens,0," piano, but he", piano,0,-6.6324,-6.7848,-0.1524,-1.3837,-1.4829,-0.0992,1,0, piano,0.0039
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_last,3,9-17,jspace,0," piano, but he", piano,0,-6.6324,-6.7531,-0.1207,-1.3837,-1.1762,0.2075,1,0, piano,0.0452
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_last,3,9-17,jspace_word,0," piano, but he", piano,0,-6.6324,-6.8259,-0.1935,-1.3837,-1.3078,0.076,1,0, piano,0.0286
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_last,3,9-17,random,0," piano, but he", piano,0,-6.6324,-6.6967,-0.0643,-1.3837,-1.3922,-0.0085,1,0, piano,0.0038
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_last,3,9-17,random,1," piano, but he", piano,0,-6.6324,-6.5659,0.0665,-1.3837,-1.3274,0.0563,1,0, piano,0.0023
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_last,3,9-17,mean,0," piano, but he", piano,0,-6.6324,-6.7237,-0.0913,-1.3837,-1.5252,-0.1415,1,0, piano,0.1098
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_last,3,9-17,answer_lens,0," piano, but he", piano,0,-6.6324,-6.7628,-0.1304,-1.3837,-1.5272,-0.1434,1,0, piano,0.0057
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_last,3,6-20,jspace,0," piano, but he", piano,0,-6.6324,-7.3572,-0.7248,-1.3837,-1.4806,-0.0969,1,0, piano,0.1175
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_last,3,6-20,jspace_word,0," piano, but he", piano,0,-6.6324,-7.479,-0.8466,-1.3837,-1.3935,-0.0098,1,0, piano,0.1529
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_last,3,6-20,random,0," piano, but he", piano,0,-6.6324,-6.6085,0.0239,-1.3837,-1.2812,0.1026,1,0, piano,0.0269
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_last,3,6-20,random,1," piano, but he", piano,0,-6.6324,-6.6949,-0.0625,-1.3837,-1.323,0.0607,1,0, piano,0.0182
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_last,3,6-20,mean,0," piano, but he", piano,0,-6.6324,-7.3975,-0.7651,-1.3837,-1.6694,-0.2856,2,1, role,0.1879
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_last,3,6-20,answer_lens,0," piano, but he", piano,0,-6.6324,-6.8807,-0.2483,-1.3837,-1.5807,-0.197,1,0, piano,0.0116
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_all,1 2 3,9-13,jspace,0," piano, but he", piano,0,-6.6324,-6.8721,-0.2397,-1.3837,-1.3368,0.0469,1,0, piano,0.0427
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_all,1 2 3,9-13,jspace_word,0," piano, but he", piano,0,-6.6324,-7.001,-0.3686,-1.3837,-1.3076,0.0762,1,0, piano,0.0513
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_all,1 2 3,9-13,random,0," piano, but he", piano,0,-6.6324,-6.8202,-0.1878,-1.3837,-1.3981,-0.0144,1,0, piano,0.0165
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_all,1 2 3,9-13,random,1," piano, but he", piano,0,-6.6324,-6.5615,0.0709,-1.3837,-1.3339,0.0499,1,0, piano,0.0031
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_all,1 2 3,9-13,mean,0," piano, but he", piano,0,-6.6324,-6.4804,0.152,-1.3837,-1.219,0.1648,1,0, piano,0.1229
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_all,1 2 3,9-13,answer_lens,0," piano, but he", piano,0,-6.6324,-6.8659,-0.2335,-1.3837,-1.5317,-0.1479,1,0, piano,0.006
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_all,1 2 3,9-17,jspace,0," piano, but he", piano,0,-6.6324,-7.0196,-0.3872,-1.3837,-1.2244,0.1594,1,0, piano,0.0783
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_all,1 2 3,9-17,jspace_word,0," piano, but he", piano,0,-6.6324,-7.2225,-0.5901,-1.3837,-1.2842,0.0995,1,0, piano,0.0685
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_all,1 2 3,9-17,random,0," piano, but he", piano,0,-6.6324,-6.7747,-0.1423,-1.3837,-1.3586,0.0251,1,0, piano,0.0107
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_all,1 2 3,9-17,random,1," piano, but he", piano,0,-6.6324,-6.5543,0.0781,-1.3837,-1.261,0.1227,1,0, piano,0.0111
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_all,1 2 3,9-17,mean,0," piano, but he", piano,0,-6.6324,-6.8202,-0.1878,-1.3837,-1.3479,0.0358,1,0, piano,0.1423
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_all,1 2 3,9-17,answer_lens,0," piano, but he", piano,0,-6.6324,-6.8164,-0.184,-1.3837,-1.5052,-0.1214,1,0, piano,0.0055
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_all,1 2 3,6-20,jspace,0," piano, but he", piano,0,-6.6324,-6.9125,-0.2801,-1.3837,-1.0457,0.3381,1,0, piano,0.2142
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_all,1 2 3,6-20,jspace_word,0," piano, but he", piano,0,-6.6324,-8.0151,-1.3827,-1.3837,-1.2817,0.1021,1,0, piano,0.203
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_all,1 2 3,6-20,random,0," piano, but he", piano,0,-6.6324,-7.0891,-0.4567,-1.3837,-1.5363,-0.1526,1,0, piano,0.0295
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_all,1 2 3,6-20,random,1," piano, but he", piano,0,-6.6324,-6.7969,-0.1645,-1.3837,-1.3695,0.0142,1,0, piano,0.0287
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_all,1 2 3,6-20,mean,0," piano, but he", piano,0,-6.6324,-7.4211,-0.7887,-1.3837,-1.3262,0.0576,1,0, piano,0.1936
Abraham Lincoln,instrument,Abraham Lincoln played the,subject_all,1 2 3,6-20,answer_lens,0," piano, but he", piano,0,-6.6324,-6.9472,-0.3148,-1.3837,-1.6195,-0.2357,1,0, piano,0.016
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_last,3,9-13,jspace,0," his speeches, but", speeches,1,-5.9225,-6.1594,-0.2368,-1.5577,-1.5745,-0.0168,1,0, speeches,0.0192
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_last,3,9-13,jspace_word,0," his speeches, but", speeches,1,-5.9225,-6.2657,-0.3432,-1.5577,-1.7637,-0.2061,1,0, speeches,0.022
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_last,3,9-13,random,0," his speeches, but", speeches,1,-5.9225,-5.9803,-0.0578,-1.5577,-1.6063,-0.0487,1,0, speeches,0.0038
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_last,3,9-13,random,1," his speeches, but", speeches,1,-5.9225,-5.834,0.0885,-1.5577,-1.5582,-0.0006,1,0, speeches,0.0016
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_last,3,9-13,mean,0," his speeches, but", speeches,1,-5.9225,-6.8297,-0.9072,-1.5577,-2.42,-0.8623,1,0, speeches,0.0757
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_last,3,9-13,answer_lens,0," his speeches, but", speeches,1,-5.9225,-6.2428,-0.3203,-1.5577,-1.911,-0.3533,1,0, speeches,0.0168
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_last,3,9-17,jspace,0," his speeches, but", speeches,1,-5.9225,-6.1282,-0.2057,-1.5577,-1.6303,-0.0727,1,0, speeches,0.0205
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_last,3,9-17,jspace_word,0," his speeches, but", speeches,1,-5.9225,-6.0744,-0.1519,-1.5577,-1.5658,-0.0081,1,0, speeches,0.0238
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_last,3,9-17,random,0," his speeches, but", speeches,1,-5.9225,-5.7926,0.13,-1.5577,-1.4689,0.0888,1,0, speeches,0.0063
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_last,3,9-17,random,1," his speeches, but", speeches,1,-5.9225,-5.8028,0.1198,-1.5577,-1.5394,0.0182,1,0, speeches,0.0036
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_last,3,9-17,mean,0," his speeches, but", speeches,1,-5.9225,-6.9921,-1.0696,-1.5577,-2.5518,-0.9941,1,0, speeches,0.076
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_last,3,9-17,answer_lens,0," his speeches, but", speeches,1,-5.9225,-6.3061,-0.3836,-1.5577,-1.9472,-0.3896,1,0, speeches,0.0178
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_last,3,6-20,jspace,0," his speeches, but", speeches,1,-5.9225,-6.0575,-0.1349,-1.5577,-1.7147,-0.1571,1,0, speeches,0.0627
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_last,3,6-20,jspace_word,0," his speeches, but", speeches,1,-5.9225,-6.3978,-0.4753,-1.5577,-1.6244,-0.0667,1,0, speeches,0.0989
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_last,3,6-20,random,0," his speeches, but", speeches,1,-5.9225,-5.5873,0.3352,-1.5577,-1.4992,0.0585,1,0, speeches,0.0198
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_last,3,6-20,random,1," his speeches, but", speeches,1,-5.9225,-5.9298,-0.0073,-1.5577,-1.5793,-0.0216,1,0, speeches,0.0094
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_last,3,6-20,mean,0," his speeches, but", speeches,1,-5.9225,-10.1378,-4.2152,-1.5577,-5.473,-3.9153,27,1, ,0.3336
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_last,3,6-20,answer_lens,0," his speeches, but", speeches,1,-5.9225,-6.8453,-0.9228,-1.5577,-2.4963,-0.9386,1,0, speeches,0.0277
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_all,1 2 3,9-13,jspace,0," his speeches, but", speeches,1,-5.9225,-6.0917,-0.1692,-1.5577,-1.5616,-0.0039,1,0, speeches,0.0224
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_all,1 2 3,9-13,jspace_word,0," his speeches, but", speeches,1,-5.9225,-6.1862,-0.2636,-1.5577,-1.701,-0.1434,1,0, speeches,0.0381
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_all,1 2 3,9-13,random,0," his speeches, but", speeches,1,-5.9225,-5.9187,0.0038,-1.5577,-1.5629,-0.0052,1,0, speeches,0.0085
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_all,1 2 3,9-13,random,1," his speeches, but", speeches,1,-5.9225,-5.8397,0.0829,-1.5577,-1.4756,0.082,1,0, speeches,0.0017
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_all,1 2 3,9-13,mean,0," his speeches, but", speeches,1,-5.9225,-6.4675,-0.545,-1.5577,-2.3699,-0.8122,1,0, speeches,0.1339
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_all,1 2 3,9-13,answer_lens,0," his speeches, but", speeches,1,-5.9225,-6.2769,-0.3543,-1.5577,-1.9085,-0.3509,1,0, speeches,0.0171
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_all,1 2 3,9-17,jspace,0," his speeches, but", speeches,1,-5.9225,-6.0811,-0.1586,-1.5577,-1.5527,0.0049,1,0, speeches,0.0444
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_all,1 2 3,9-17,jspace_word,0," his speeches, but", speeches,1,-5.9225,-6.0075,-0.085,-1.5577,-1.5148,0.0429,1,0, speeches,0.0503
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_all,1 2 3,9-17,random,0," his speeches, but", speeches,1,-5.9225,-5.6081,0.3145,-1.5577,-1.3391,0.2186,1,0, speeches,0.0055
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_all,1 2 3,9-17,random,1," his speeches, but", speeches,1,-5.9225,-5.7778,0.1447,-1.5577,-1.4193,0.1384,1,0, speeches,0.004
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_all,1 2 3,9-17,mean,0," his speeches, but", speeches,1,-5.9225,-6.5139,-0.5914,-1.5577,-2.3861,-0.8284,1,0, speeches,0.1449
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_all,1 2 3,9-17,answer_lens,0," his speeches, but", speeches,1,-5.9225,-6.3944,-0.4719,-1.5577,-1.9802,-0.4225,1,0, speeches,0.0218
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_all,1 2 3,6-20,jspace,0," his speeches, but", speeches,1,-5.9225,-6.284,-0.3615,-1.5577,-1.7894,-0.2318,1,0, speeches,0.2697
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_all,1 2 3,6-20,jspace_word,0," his speeches, but", speeches,1,-5.9225,-6.5055,-0.5829,-1.5577,-1.4551,0.1025,1,0, speeches,0.1483
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_all,1 2 3,6-20,random,0," his speeches, but", speeches,1,-5.9225,-5.6407,0.2818,-1.5577,-1.2612,0.2964,1,0, speeches,0.0203
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_all,1 2 3,6-20,random,1," his speeches, but", speeches,1,-5.9225,-6.123,-0.2004,-1.5577,-1.7567,-0.1991,1,0, speeches,0.0175
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_all,1 2 3,6-20,mean,0," his speeches, but", speeches,1,-5.9225,-10.5829,-4.6604,-1.5577,-5.8503,-4.2926,31,1, work,0.4639
Abraham Lincoln,famous_for,Abraham Lincoln is famous for,subject_all,1 2 3,6-20,answer_lens,0," his speeches, but", speeches,1,-5.9225,-6.8137,-0.8912,-1.5577,-2.4607,-0.9031,1,0, speeches,0.0321
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_last,3,9-13,jspace,0," the people, and", people,1,-6.2582,-6.4611,-0.2029,-1.8033,-1.8846,-0.0813,1,0, people,0.0168
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_last,3,9-13,jspace_word,0," the people, and", people,1,-6.2582,-6.4865,-0.2283,-1.8033,-1.8947,-0.0913,1,0, people,0.0212
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_last,3,9-13,random,0," the people, and", people,1,-6.2582,-6.3085,-0.0503,-1.8033,-1.8441,-0.0408,1,0, people,0.0008
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_last,3,9-13,random,1," the people, and", people,1,-6.2582,-6.2658,-0.0076,-1.8033,-1.7861,0.0173,1,0, people,0.0029
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_last,3,9-13,mean,0," the people, and", people,1,-6.2582,-6.5567,-0.2985,-1.8033,-1.96,-0.1567,1,0, people,0.1096
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_last,3,9-13,answer_lens,0," the people, and", people,1,-6.2582,-6.3064,-0.0482,-1.8033,-1.7997,0.0037,1,0, people,0.0027
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_last,3,9-17,jspace,0," the people, and", people,1,-6.2582,-6.403,-0.1448,-1.8033,-1.8142,-0.0108,1,0, people,0.0227
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_last,3,9-17,jspace_word,0," the people, and", people,1,-6.2582,-6.427,-0.1688,-1.8033,-1.8319,-0.0286,1,0, people,0.0214
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_last,3,9-17,random,0," the people, and", people,1,-6.2582,-6.2678,-0.0097,-1.8033,-1.7942,0.0091,1,0, people,0.0025
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_last,3,9-17,random,1," the people, and", people,1,-6.2582,-6.3652,-0.107,-1.8033,-1.8398,-0.0365,1,0, people,0.0067
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_last,3,9-17,mean,0," the people, and", people,1,-6.2582,-6.5557,-0.2975,-1.8033,-1.9465,-0.1432,1,0, people,0.1097
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_last,3,9-17,answer_lens,0," the people, and", people,1,-6.2582,-6.2685,-0.0103,-1.8033,-1.8025,0.0008,1,0, people,0.0006
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_last,3,6-20,jspace,0," the people, and", people,1,-6.2582,-6.4428,-0.1846,-1.8033,-1.8271,-0.0238,1,0, people,0.061
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_last,3,6-20,jspace_word,0," the people, and", people,1,-6.2582,-6.7378,-0.4796,-1.8033,-1.9786,-0.1753,1,0, people,0.0683
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_last,3,6-20,random,0," the people, and", people,1,-6.2582,-6.1413,0.1168,-1.8033,-1.7661,0.0372,1,0, people,0.0081
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_last,3,6-20,random,1," the people, and", people,1,-6.2582,-6.1972,0.061,-1.8033,-1.7921,0.0112,1,0, people,0.007
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_last,3,6-20,mean,0," the people, and", people,1,-6.2582,-7.2932,-1.035,-1.8033,-2.4981,-0.6948,1,0, people,0.2371
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_last,3,6-20,answer_lens,0," the people, and", people,1,-6.2582,-6.2798,-0.0216,-1.8033,-1.8044,-0.001,1,0, people,0.0032
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_all,1 2 3,9-13,jspace,0," the people, and", people,1,-6.2582,-6.7516,-0.4934,-1.8033,-1.9083,-0.105,1,0, people,0.0235
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_all,1 2 3,9-13,jspace_word,0," the people, and", people,1,-6.2582,-6.8568,-0.5986,-1.8033,-1.9912,-0.1879,1,0, people,0.0413
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_all,1 2 3,9-13,random,0," the people, and", people,1,-6.2582,-6.405,-0.1468,-1.8033,-1.861,-0.0577,1,0, people,0.0044
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_all,1 2 3,9-13,random,1," the people, and", people,1,-6.2582,-6.1626,0.0956,-1.8033,-1.7596,0.0438,1,0, people,0.0033
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_all,1 2 3,9-13,mean,0," the people, and", people,1,-6.2582,-6.3842,-0.126,-1.8033,-1.7876,0.0157,1,0, people,0.1131
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_all,1 2 3,9-13,answer_lens,0," the people, and", people,1,-6.2582,-6.2789,-0.0207,-1.8033,-1.787,0.0163,1,0, people,0.0031
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_all,1 2 3,9-17,jspace,0," the people, and", people,1,-6.2582,-6.6291,-0.371,-1.8033,-1.8273,-0.024,1,0, people,0.0368
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_all,1 2 3,9-17,jspace_word,0," the people, and", people,1,-6.2582,-6.739,-0.4808,-1.8033,-1.8927,-0.0894,1,0, people,0.0557
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_all,1 2 3,9-17,random,0," the people, and", people,1,-6.2582,-6.4371,-0.1789,-1.8033,-1.8911,-0.0878,1,0, people,0.0052
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_all,1 2 3,9-17,random,1," the people, and", people,1,-6.2582,-6.2557,0.0025,-1.8033,-1.7952,0.0081,1,0, people,0.0035
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_all,1 2 3,9-17,mean,0," the people, and", people,1,-6.2582,-6.3372,-0.079,-1.8033,-1.7482,0.0551,1,0, people,0.1128
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_all,1 2 3,9-17,answer_lens,0," the people, and", people,1,-6.2582,-6.3672,-0.109,-1.8033,-1.828,-0.0247,1,0, people,0.0031
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_all,1 2 3,6-20,jspace,0," the people, and", people,1,-6.2582,-6.4346,-0.1764,-1.8033,-2.1372,-0.3338,1,0, people,0.1706
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_all,1 2 3,6-20,jspace_word,0," the people, and", people,1,-6.2582,-7.2086,-0.9505,-1.8033,-2.1019,-0.2985,1,0, people,0.1178
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_all,1 2 3,6-20,random,0," the people, and", people,1,-6.2582,-6.4295,-0.1713,-1.8033,-1.8804,-0.0771,1,0, people,0.0123
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_all,1 2 3,6-20,random,1," the people, and", people,1,-6.2582,-6.2867,-0.0285,-1.8033,-1.7719,0.0314,1,0, people,0.0087
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_all,1 2 3,6-20,mean,0," the people, and", people,1,-6.2582,-7.0155,-0.7573,-1.8033,-2.1599,-0.3566,1,0, people,0.2504
Abraham Lincoln,language,Abraham Lincoln spoke the language of,subject_all,1 2 3,6-20,answer_lens,0," the people, and", people,1,-6.2582,-6.2954,-0.0372,-1.8033,-1.8522,-0.0489,1,0, people,0.0019
Abraham Lincoln,spouse,Abraham Lincoln was married to,subject_last,3,9-13,jspace,0, Mary Todd Lincoln., Mary,0,-3.2644,-7.0896,-3.8252,-0.7296,-2.0744,-1.3449,2,1, a,0.4224
Abraham Lincoln,spouse,Abraham Lincoln was married to,subject_last,3,9-13,jspace_word,0, Mary Todd Lincoln., Mary,0,-3.2644,-7.9141,-4.6498,-0.7296,-2.1605,-1.4309,2,1, a,0.4629
Abraham Lincoln,spouse,Abraham Lincoln was married to,subject_last,3,9-13,random,0, Mary Todd Lincoln., Mary,0,-3.2644,-3.1043,0.16,-0.7296,-0.6215,0.1081,1,0, Mary,0.0144
Abraham Lincoln,spouse,Abraham Lincoln was married to,subject_last,3,9-13,random,1, Mary Todd Lincoln., Mary,0,-3.2644,-3.2392,0.0252,-0.7296,-0.7668,-0.0372,1,0, Mary,0.0028
