subject,relation,ablate_cond,ablate_band,ablate_positions,restore_pos,restore_pos_token,restore_pos_is_subject,restore_layer,span_logp_ablated,recovery_frac,span_logp_clean,span_logp_cond,delta_span_logp,span_lp_per_token,content_logp_cond,delta_content_logp,rank_content_under_cond,content_top1_changed,content_top1_cond,kl_first_token
Nelson Mandela,citizenship,name_lens,6-8,subject_all,4, was,0,18,-12.8285,0.0491,-3.8105,-12.3855,-8.575,-6.143|-0.385|-1.791|-4.066,-6.143,-5.5494,51,1, the,3.268
Nelson Mandela,citizenship,name_lens,6-8,subject_all,5, a,0,18,-12.8285,0.0143,-3.8105,-12.6994,-8.889,-6.146|-0.399|-1.895|-4.260,-6.1459,-5.5523,50,1, the,3.2918
Nelson Mandela,citizenship,name_lens,6-8,subject_all,6, citizen,0,18,-12.8285,-0.012,-3.8105,-12.937,-9.1265,-6.367|-0.435|-1.888|-4.247,-6.3667,-5.7731,65,1, the,3.3917
Nelson Mandela,citizenship,name_lens,6-8,subject_all,7, of,0,18,-12.8285,0.6575,-3.8105,-6.8989,-3.0885,-0.606|-0.219|-1.863|-4.211,-0.6056,-0.012,1,0, South,0.0034
Nelson Mandela,citizenship,name_lens,6-8,subject_all,0,<|startoftext|>,0,19,-12.8285,0.0,-3.8105,-12.8285,-9.018,-6.286|-0.394|-1.928|-4.220,-6.2865,-5.6929,60,1, the,3.3747
Nelson Mandela,citizenship,name_lens,6-8,subject_all,1,Nel,1,19,-12.8285,-0.0118,-3.8105,-12.9352,-9.1247,-6.329|-0.418|-1.928|-4.260,-6.329,-5.7354,63,1, the,3.3957
Nelson Mandela,citizenship,name_lens,6-8,subject_all,2,son,1,19,-12.8285,-0.0042,-3.8105,-12.8666,-9.0562,-6.328|-0.411|-1.942|-4.187,-6.3276,-5.734,65,1, the,3.3969
Nelson Mandela,citizenship,name_lens,6-8,subject_all,3, Mandela,1,19,-12.8285,0.0053,-3.8105,-12.781,-8.9706,-6.260|-0.370|-1.934|-4.217,-6.2599,-5.6663,55,1, the,3.3624
Nelson Mandela,citizenship,name_lens,6-8,subject_all,4, was,0,19,-12.8285,0.0417,-3.8105,-12.4524,-8.6419,-6.182|-0.411|-1.786|-4.074,-6.1816,-5.588,53,1, the,3.2881
Nelson Mandela,citizenship,name_lens,6-8,subject_all,5, a,0,19,-12.8285,0.0213,-3.8105,-12.6369,-8.8264,-6.142|-0.377|-1.898|-4.220,-6.1424,-5.5488,50,1, the,3.2901
Nelson Mandela,citizenship,name_lens,6-8,subject_all,6, citizen,0,19,-12.8285,-0.0071,-3.8105,-12.8924,-9.082,-6.361|-0.448|-1.899|-4.184,-6.3606,-5.767,66,1, the,3.4046
Nelson Mandela,citizenship,name_lens,6-8,subject_all,7, of,0,19,-12.8285,0.6593,-3.8105,-6.8829,-3.0725,-0.575|-0.220|-1.857|-4.231,-0.5753,0.0183,1,0, South,0.0031
Nelson Mandela,citizenship,name_lens,6-8,subject_all,0,<|startoftext|>,0,20,-12.8285,0.0,-3.8105,-12.8285,-9.018,-6.286|-0.394|-1.928|-4.220,-6.2865,-5.6929,60,1, the,3.3747
Nelson Mandela,citizenship,name_lens,6-8,subject_all,1,Nel,1,20,-12.8285,-0.0019,-3.8105,-12.8454,-9.035,-6.254|-0.415|-1.926|-4.250,-6.2544,-5.6608,56,1, the,3.3597
Nelson Mandela,citizenship,name_lens,6-8,subject_all,2,son,1,20,-12.8285,-0.0061,-3.8105,-12.8835,-9.073,-6.319|-0.408|-1.923|-4.233,-6.3191,-5.7255,63,1, the,3.3996
Nelson Mandela,citizenship,name_lens,6-8,subject_all,3, Mandela,1,20,-12.8285,0.0001,-3.8105,-12.8275,-9.0171,-6.258|-0.368|-1.927|-4.274,-6.2583,-5.6647,55,1, the,3.3653
Nelson Mandela,citizenship,name_lens,6-8,subject_all,4, was,0,20,-12.8285,0.0325,-3.8105,-12.5359,-8.7254,-6.077|-0.393|-1.870|-4.196,-6.0768,-5.4832,50,1, the,3.2463
Nelson Mandela,citizenship,name_lens,6-8,subject_all,5, a,0,20,-12.8285,0.0119,-3.8105,-12.7215,-8.911,-6.152|-0.399|-1.892|-4.278,-6.152,-5.5584,51,1, the,3.2962
Nelson Mandela,citizenship,name_lens,6-8,subject_all,6, citizen,0,20,-12.8285,-0.0295,-3.8105,-13.0943,-9.2839,-6.421|-0.458|-1.930|-4.285,-6.4208,-5.8272,71,1, the,3.4565
Nelson Mandela,citizenship,name_lens,6-8,subject_all,7, of,0,20,-12.8285,0.641,-3.8105,-7.0484,-3.2379,-0.605|-0.240|-1.920|-4.283,-0.6048,-0.0112,1,0, South,0.0018
Nelson Mandela,citizenship,name_lens,6-8,subject_all,0,<|startoftext|>,0,21,-12.8285,0.0,-3.8105,-12.8285,-9.018,-6.286|-0.394|-1.928|-4.220,-6.2865,-5.6929,60,1, the,3.3747
Nelson Mandela,citizenship,name_lens,6-8,subject_all,1,Nel,1,21,-12.8285,-0.0067,-3.8105,-12.8891,-9.0786,-6.284|-0.413|-1.928|-4.264,-6.2837,-5.6901,60,1, the,3.3785
Nelson Mandela,citizenship,name_lens,6-8,subject_all,2,son,1,21,-12.8285,-0.0012,-3.8105,-12.839,-9.0285,-6.321|-0.387|-1.926|-4.204,-6.3214,-5.7278,63,1, the,3.3943
Nelson Mandela,citizenship,name_lens,6-8,subject_all,3, Mandela,1,21,-12.8285,-0.0244,-3.8105,-13.0487,-9.2383,-6.410|-0.401|-1.974|-4.264,-6.41,-5.8164,72,1, the,3.4559
Nelson Mandela,citizenship,name_lens,6-8,subject_all,4, was,0,21,-12.8285,0.0079,-3.8105,-12.7575,-8.947,-6.179|-0.400|-1.933|-4.245,-6.1793,-5.5857,58,1, the,3.3021
Nelson Mandela,citizenship,name_lens,6-8,subject_all,5, a,0,21,-12.8285,0.009,-3.8105,-12.7469,-8.9365,-6.205|-0.379|-1.941|-4.222,-6.205,-5.6114,54,1, the,3.3278
Nelson Mandela,citizenship,name_lens,6-8,subject_all,6, citizen,0,21,-12.8285,-0.0307,-3.8105,-13.1056,-9.2951,-6.457|-0.457|-1.930|-4.261,-6.4575,-5.8639,73,1, the,3.4767
Nelson Mandela,citizenship,name_lens,6-8,subject_all,7, of,0,21,-12.8285,0.6469,-3.8105,-6.9951,-3.1846,-0.549|-0.265|-1.910|-4.272,-0.5488,0.0448,1,0, South,0.0026
Nelson Mandela,citizenship,name_lens,6-8,subject_all,0,<|startoftext|>,0,22,-12.8285,0.0,-3.8105,-12.8285,-9.018,-6.286|-0.394|-1.928|-4.220,-6.2865,-5.6929,60,1, the,3.3747
Nelson Mandela,citizenship,name_lens,6-8,subject_all,1,Nel,1,22,-12.8285,-0.0043,-3.8105,-12.8676,-9.0571,-6.259|-0.414|-1.931|-4.263,-6.259,-5.6654,56,1, the,3.3604
Nelson Mandela,citizenship,name_lens,6-8,subject_all,2,son,1,22,-12.8285,-0.0095,-3.8105,-12.9146,-9.1041,-6.319|-0.403|-1.924|-4.269,-6.3191,-5.7255,64,1, the,3.3927
Nelson Mandela,citizenship,name_lens,6-8,subject_all,3, Mandela,1,22,-12.8285,-0.0249,-3.8105,-13.0529,-9.2425,-6.404|-0.397|-1.919|-4.332,-6.4044,-5.8108,72,1, the,3.4436
Nelson Mandela,citizenship,name_lens,6-8,subject_all,4, was,0,22,-12.8285,-0.0049,-3.8105,-12.8731,-9.0627,-6.223|-0.404|-1.955|-4.291,-6.2228,-5.6292,54,1, the,3.3298
Nelson Mandela,citizenship,name_lens,6-8,subject_all,5, a,0,22,-12.8285,0.0091,-3.8105,-12.7462,-8.9357,-6.190|-0.400|-1.914|-4.242,-6.1898,-5.5962,53,1, the,3.3226
Nelson Mandela,citizenship,name_lens,6-8,subject_all,6, citizen,0,22,-12.8285,-0.009,-3.8105,-12.9099,-9.0994,-6.309|-0.421|-1.917|-4.262,-6.3094,-5.7158,64,1, the,3.3896
Nelson Mandela,citizenship,name_lens,6-8,subject_all,7, of,0,22,-12.8285,0.6413,-3.8105,-7.045,-3.2346,-0.599|-0.253|-1.904|-4.289,-0.5985,-0.0049,1,0, South,0.0007
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,-1,,,-1,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,0,<|startoftext|>,0,0,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,1,The,0,0,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,2, first,0,0,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,3, name,0,0,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,4, of,0,0,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,5, Nelson,1,0,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,6, Mandela,1,0,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,7, is,0,0,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,0,<|startoftext|>,0,1,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,1,The,0,1,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,2, first,0,1,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,3, name,0,1,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,4, of,0,1,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,5, Nelson,1,1,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,6, Mandela,1,1,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,7, is,0,1,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,0,<|startoftext|>,0,2,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,1,The,0,2,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,2, first,0,2,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,3, name,0,2,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,4, of,0,2,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,5, Nelson,1,2,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,6, Mandela,1,2,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,7, is,0,2,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,0,<|startoftext|>,0,3,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,1,The,0,3,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,2, first,0,3,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,3, name,0,3,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,4, of,0,3,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,5, Nelson,1,3,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,6, Mandela,1,3,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,7, is,0,3,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,0,<|startoftext|>,0,4,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,1,The,0,4,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,2, first,0,4,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,3, name,0,4,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,4, of,0,4,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,5, Nelson,1,4,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,6, Mandela,1,4,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,7, is,0,4,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,0,<|startoftext|>,0,5,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,1,The,0,5,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,2, first,0,5,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,3, name,0,5,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,4, of,0,5,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,5, Nelson,1,5,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,6, Mandela,1,5,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,7, is,0,5,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,0,<|startoftext|>,0,6,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,1,The,0,6,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,2, first,0,6,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,3, name,0,6,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,4, of,0,6,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,5, Nelson,1,6,-5.1861,,-5.001,-5.4133,-0.4124,-2.165|-0.987|-0.964|-1.297,-2.1654,-0.1908,1,0, Nelson,0.0488
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,6, Mandela,1,6,-5.1861,,-5.001,-4.8703,0.1307,-1.815|-0.949|-0.934|-1.172,-1.8152,0.1594,1,0, Nelson,0.0756
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,7, is,0,6,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,0,<|startoftext|>,0,7,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,1,The,0,7,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,2, first,0,7,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,3, name,0,7,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,4, of,0,7,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,5, Nelson,1,7,-5.1861,,-5.001,-5.1153,-0.1143,-1.978|-0.982|-0.938|-1.217,-1.9782,-0.0036,1,0, Nelson,0.0611
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,6, Mandela,1,7,-5.1861,,-5.001,-5.4225,-0.4215,-2.131|-0.968|-0.989|-1.334,-2.131,-0.1563,1,0, Nelson,0.0484
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,7, is,0,7,-5.1861,,-5.001,-5.0664,-0.0654,-1.967|-0.992|-0.929|-1.179,-1.9666,0.008,1,0, Nelson,0.0518
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,0,<|startoftext|>,0,8,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,1,The,0,8,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,2, first,0,8,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,3, name,0,8,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,4, of,0,8,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,5, Nelson,1,8,-5.1861,,-5.001,-5.0685,-0.0676,-1.907|-0.961|-0.952|-1.248,-1.9074,0.0672,1,0, Nelson,0.0512
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,6, Mandela,1,8,-5.1861,,-5.001,-5.6801,-0.6791,-2.472|-0.950|-0.906|-1.352,-2.4721,-0.4975,1,1,?,0.0345
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,7, is,0,8,-5.1861,,-5.001,-5.3817,-0.3807,-2.191|-0.955|-0.996|-1.239,-2.1911,-0.2165,1,0, Nelson,0.0428
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,0,<|startoftext|>,0,9,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,1,The,0,9,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,2, first,0,9,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,3, name,0,9,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,4, of,0,9,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,5, Nelson,1,9,-5.1861,,-5.001,-5.2276,-0.2267,-2.216|-0.973|-0.912|-1.126,-2.2163,-0.2417,1,0, Nelson,0.0329
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,6, Mandela,1,9,-5.1861,,-5.001,-5.1215,-0.1205,-1.963|-0.936|-0.900|-1.322,-1.9631,0.0115,1,0, Nelson,0.0503
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,7, is,0,9,-5.1861,,-5.001,-5.5591,-0.5581,-2.443|-0.915|-0.952|-1.249,-2.443,-0.4684,1,0, Nelson,0.0365
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,0,<|startoftext|>,0,10,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,1,The,0,10,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,2, first,0,10,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,3, name,0,10,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,4, of,0,10,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,5, Nelson,1,10,-5.1861,,-5.001,-5.3627,-0.3618,-2.048|-1.006|-0.956|-1.353,-2.0475,-0.0729,1,0, Nelson,0.0425
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,6, Mandela,1,10,-5.1861,,-5.001,-5.1664,-0.1655,-1.951|-0.977|-0.913|-1.325,-1.9514,0.0232,1,0, Nelson,0.0294
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,7, is,0,10,-5.1861,,-5.001,-5.4347,-0.4337,-2.342|-0.899|-0.950|-1.243,-2.3424,-0.3678,1,0, Nelson,0.0524
Nelson Mandela,copy_first_name,name_lens,6-8,subject_all,0,<|startoftext|>,0,11,-5.1861,,-5.001,-5.1861,-0.1851,-2.012|-1.000|-0.939|-1.235,-2.0116,-0.0369,1,0, Nelson,0.0642
