candidate,layer,sv_index_0,sv_rank_1based,singular_value,singular_value_over_sv1,n_tokens,n_documents,mean_activation,mean_abs_activation,rms_activation,std_activation,positive_rate,max_activation,min_activation,mean_abs_cosine,rms_cosine,top1_abs_rate,top5_abs_rate,doc_top5_presence_rate,mean_document_peak_abs,mean_layer_residual_norm,sigma_weighted_mean_abs,sigma_weighted_std,dynamicity_std_over_abs_mean,token_sample_n,median_activation,mad_activation,robust_activation_scale,stable_skewness,stable_kurtosis,stable_excess_kurtosis,effective_support_fraction,positive_max_robust_z,negative_max_robust_z,positive_q99_robust_z,positive_q999_robust_z,positive_q9999_robust_z,negative_q99_robust_z,negative_q999_robust_z,negative_q9999_robust_z,abs_q99_robust_z,abs_q999_robust_z,abs_q9999_robust_z,positive_top1pct_energy_share,positive_top0_1pct_energy_share,negative_top1pct_energy_share,negative_top0_1pct_energy_share,abs_top1pct_energy_share,abs_top0_1pct_energy_share,positive_token_rate_z3,positive_token_rate_z5,positive_token_rate_z8,negative_token_rate_z3,negative_token_rate_z5,negative_token_rate_z8,positive_doc_count_z3,positive_doc_count_z5,positive_doc_count_z8,negative_doc_count_z3,negative_doc_count_z5,negative_doc_count_z8,positive_doc_rate_z3,positive_doc_rate_z5,positive_doc_rate_z8,negative_doc_rate_z3,negative_doc_rate_z5,negative_doc_rate_z8,doc_positive_peak_q95_z,doc_positive_peak_q99_z,doc_negative_peak_q95_z,doc_negative_peak_q99_z,positive_tail_selectivity_score,negative_tail_selectivity_score,positive_tail_shape_score,negative_tail_shape_score,positive_tail_support_weight,negative_tail_support_weight,tail_selectivity_score,selected_tail_polarity,rank_global_mean_abs_cosine,rank_global_top1_rate,rank_global_top5_abs_rate,rank_global_sigma_weighted_mean_abs,rank_global_std_activation,rank_global_excess_kurtosis,rank_global_tail_selectivity,rank_layer_mean_abs_activation,rank_layer_mean_abs_cosine,rank_layer_top1_rate,rank_layer_top5_abs_rate,rank_layer_std_activation,rank_layer_excess_kurtosis,rank_layer_tail_selectivity,positive_top_context_retained_events,positive_top_context_unique_documents,positive_top_context_unique_center_tokens,positive_top_context_center_token_entropy,positive_top_context_effective_center_tokens,positive_top_context_largest_center_token_share,negative_top_context_retained_events,negative_top_context_unique_documents,negative_top_context_unique_center_tokens,negative_top_context_center_token_entropy,negative_top_context_effective_center_tokens,negative_top_context_largest_center_token_share,selected_tail_top_context_retained_events,selected_tail_top_context_unique_documents,selected_tail_top_context_unique_center_tokens,selected_tail_top_context_center_token_entropy,selected_tail_top_context_effective_center_tokens,selected_tail_top_context_largest_center_token_share,nearest_unembed_token_id,nearest_unembed_token,nearest_unembed_decoded,nearest_unembed_cosine,nearest_unembed_margin,farthest_unembed_token_id,farthest_unembed_token,farthest_unembed_decoded,farthest_unembed_cosine,farthest_unembed_margin,max_abs_unembed_token_cosine,nearest_unembed_token_z,farthest_unembed_token_z,unembedding_cosine_mean,unembedding_cosine_std,rank_global_max_abs_unembed_token_cosine
L05_SV03,5,2,3,69.60091400146484,0.1468917280435562,6883,55,-18.920270049397065,18.920270049397065,19.395739489892186,4.268265645159819,0.0,-6.71875,-36.0,0.04621744878751394,0.04730221088252198,0.031962806915589136,0.37033270376289407,1.0,29.604545454545455,411.05554952958147,1316.868088592576,297.0751901041754,0.22559221586245867,6883,-19.0,3.125,4.633125,-0.15083030437977427,2.836841220787274,-0.16315877921272604,0.35250474812350696,2.6507486847430193,3.669229731552678,1.9290435721030623,2.308350195602326,2.4929259409147018,2.2441656549305353,3.183596384729529,3.4835559152840694,2.3202482125994877,3.183596384729529,3.4835559152840694,0.10719526658528963,0.013874637754202538,0.1704558845283072,0.026916317120929827,0.08543038518314933,0.013372548251777026,0.0,0.0,0.0,0.0015981403457794566,0.0,0.0,0,0,0,4,0,0,0.0,0.0,0.0,0.07272727272727272,0.0,0.0,2.3580196951301766,2.5269121813031163,3.3077026844732225,3.5235397275057334,0.04531701252154908,0.08705116160045198,0.2719020751292945,0.522306969602712,0.16666666666666666,0.16666666666666666,0.08705116160045198,negative,11,133,67,88,1311,1180,747,1,1,7,1,62,50,35,64,29,34,3.1994907838420654,24.52004101645413,0.171875,64,35,46,3.630846945693393,37.74477085464318,0.125,64,35,46,3.630846945693393,37.74477085464318,0.125,67369,Ġalmacen, almacen,0.07477211952209473,0.005623094737529755,50673,osexual,osexual,-0.09915168583393097,0.015357807278633118,0.09915168583393097,4.2877113743197794,-5.045813782743054,-0.005126425340743145,0.0186343104485463,108
L10_SV02,10,1,2,55.98500061035156,0.38592982292175293,6883,55,-48.230372838878395,48.230372838878395,50.231623718101794,14.037348652069147,0.0,-2.84375,-114.5,0.04566496346953926,0.04744946410352025,0.11172453871858201,0.6045329071625745,1.0,84.02272727272727,1063.2178666174248,2700.1774528220903,785.8809728538089,0.29104789836402384,6883,-48.0,9.5,14.0847,-0.09901020179189679,3.099586234649049,0.09958623464904903,0.32262370661651396,3.2060498271173685,4.721435316336167,2.220317081655984,2.9112219287595766,3.157188296520366,2.4139669286530774,3.282711026858988,4.477127663351155,2.592263235993668,3.282711026858988,4.477127663351155,0.1375470976741667,0.02010428623206102,0.16093727447303252,0.02980309479476944,0.09004717684023757,0.015619643108118317,0.000726427429899753,0.0,0.0,0.00246985326165916,0.0,0.0,3,0,0,12,0,0,0.05454545454545454,0.0,0.0,0.21818181818181817,0.0,0.0,3.018124276697409,3.1677103523681724,3.7309988853152705,4.529737942590187,0.06879682454151462,0.09445220165958418,0.4127809472490877,0.5667132099575051,0.16666666666666666,0.16666666666666666,0.09445220165958418,negative,12,42,33,42,915,729,492,2,2,3,2,59,34,24,64,26,24,2.863316176108607,17.519528553661534,0.1875,64,33,57,4.007257137612184,54.9958175399193,0.03125,64,33,57,4.007257137612184,54.9958175399193,0.03125,29474,ĠCra, Cra,0.09221719205379486,0.009889364242553711,75813,ĠLB, LB,-0.07837095856666565,0.004978016018867493,0.09221719205379486,4.876571524752988,-4.825578026769242,0.0064748198755086766,0.017582510938897646,335
L09_SV06,9,5,6,28.37360191345215,0.16256630420684814,6883,55,-40.213020303646665,40.213919257591165,42.111593832405745,12.501973170824458,0.0002905709719599012,1.921875,-89.0,0.044919189909473335,0.04698940650834487,0.14267034723231148,0.5324713061165189,0.9636363636363636,67.64090909090909,900.9004316993635,1141.013736394599,354.72600988163225,0.31089366270979707,6883,-40.0,8.25,12.231449999999999,-0.052577267999386244,2.950494548353765,-0.04950545164623499,0.3389262320643677,3.4273839160524715,4.006066329012505,2.2032342853872615,2.882216540148553,3.3851853214459697,2.4526936708239826,3.3111364556123766,3.893536743395167,2.577167874618303,3.353672806576495,3.893536743395167,0.12388042974433992,0.019656555440594747,0.15310363078130637,0.024667566178476024,0.08394336080620131,0.012855265422085493,0.0005811419439198024,0.0,0.0,0.0026151387476391107,0.0,0.0,2,0,0,12,0,0,0.03636363636363636,0.0,0.0,0.21818181818181817,0.0,0.0,2.906186511002375,3.3942725514963477,3.589108404972427,3.917769356862842,0.0673486761800473,0.08667402790202502,0.4040920570802839,0.5200441674121502,0.16666666666666666,0.16666666666666666,0.08667402790202502,negative,13,32,42,101,983,1012,759,2,2,3,1,60,45,37,64,32,42,3.4816639374992953,32.51377798499767,0.140625,64,29,34,3.168073122850437,23.76165442733525,0.15625,64,29,34,3.168073122850437,23.76165442733525,0.15625,187971,Ġbereiden, bereiden,0.08698785305023193,0.006008736789226532,95797,Speaker,Speaker,-0.07707265019416809,0.0036823302507400513,0.08698785305023193,4.813181250552382,-4.395876565526574,0.0012404341564765488,0.01781512360123871,756
L10_SV10,10,9,10,22.74365997314453,0.15678229928016663,6883,55,47.054011581977335,47.06685459192939,50.08627662198596,17.162607607739563,0.9985471451402005,112.5,-12.375,0.04422521639680786,0.04680828094436197,0.13961935202673253,0.55891326456487,1.0,87.4,1063.2178666174248,1070.4725368442785,390.3405116829321,0.3647427080226425,6883,47.0,11.75,17.42055,0.07756301148053499,2.8512174297152795,-0.14878257028472053,0.3507273733591967,3.7599272124014456,3.408330965440242,2.3822439590024427,3.0710855857019443,3.562401875945479,2.1395707942630993,2.7785628898054697,3.2330272293355717,2.4683491623398806,3.160800032145967,3.562401875945479,0.14609939810967035,0.023513513138123016,0.12565570444740726,0.019810082418649563,0.08003851264374731,0.01233013327408593,0.001452854859799506,0.0,0.0,0.0005811419439198024,0.0,0.0,7,0,0,3,0,0,0.12727272727272726,0.0,0.0,0.05454545454545454,0.0,0.0,3.415506399051695,3.604937846394058,2.955471411637405,3.2707779031086854,0.07848730734590656,0.06517966467320171,0.47092384407543936,0.39107798803921034,0.16666666666666666,0.16666666666666666,0.07848730734590656,positive,14,33,37,110,707,1166,1041,3,3,2,3,27,51,49,64,31,37,3.297131843057392,27.03498702924338,0.109375,64,29,34,3.0703558883644795,21.549570551886347,0.265625,64,31,37,3.297131843057392,27.03498702924338,0.109375,4001,Ġnos, nos,0.0781199112534523,0.004701465368270874,30447,336,336,-0.08800550550222397,0.008257575333118439,0.08800550550222397,4.911792580814254,-4.930569491051921,-0.004784333027259564,0.016878612628012966,660
L09_SV10,9,9,10,23.13475227355957,0.13255035877227783,6883,55,-39.0088538486182,39.04411281999696,42.19111066737374,16.074798311758794,0.0045038500653784685,18.125,-99.5,0.04335633188282596,0.04666321852907211,0.15429318611070755,0.4776986779020776,1.0,77.37727272727273,900.9004316993635,903.275877831541,371.8864767899733,0.41208076438594965,6883,-39.0,11.0,16.3086,-0.08803100532126364,2.8798214429447895,-0.12017855705521052,0.3472437509797275,3.5027531486455,3.7096991771212737,2.1512422893442733,2.65685359258309,3.3128594729162417,2.391376329053383,3.096525759415278,3.562004095998517,2.5140110125945823,3.2331561262156376,3.5672789203243296,0.125891851089528,0.019803519382000437,0.1508797504375003,0.024044656490471418,0.08183911021252827,0.01265067875893503,0.0004358564579398518,0.0,0.0,0.001452854859799506,0.0,0.0,2,0,0,7,0,0,0.03636363636363636,0.0,0.0,0.12727272727272726,0.0,0.0,2.940549771286315,3.3537520081429437,3.4521663416847557,3.5938094011748407,0.062314277147182996,0.08002629952916845,0.373885662883098,0.4801577971750107,0.16666666666666666,0.16666666666666666,0.08002629952916845,negative,15,28,48,133,794,1130,989,3,3,2,3,35,49,41,64,30,33,3.0181868782174366,20.454172138185115,0.28125,64,29,34,3.171847694222495,23.85151397183286,0.15625,64,29,34,3.171847694222495,23.85151397183286,0.15625,43643,775,775,0.07964438945055008,0.0004443153738975525,16109,Ġtank, tank,-0.07526876777410507,0.0017688944935798645,0.07964438945055008,4.413940735134021,-4.724806465598915,0.004822591663290239,0.01695124657920628,1390
L04_SV51,4,50,51,16.822738647460938,0.025471877306699753,6883,55,12.799274693424923,13.838954266569356,16.43732840641066,10.313308511939665,0.9125381374400697,46.0,-24.375,0.043105228031580484,0.05099528718130543,0.1288682260642162,0.38631410722068865,1.0,41.12954545454546,323.2481891455284,232.80911078066075,173.49809368699525,0.8057728862743198,6883,12.9375,6.9375,10.2855375,0.08324584278608504,3.475135654004056,0.4751356540040561,0.28775855090658076,3.2144649708389084,3.6276665171849305,2.7526514778639424,2.949967369230835,3.1977376000038986,2.4924560335325228,3.215899023264467,3.527302292174872,2.8012634244928862,3.215899023264467,3.527302292174872,0.16153470033371087,0.018946081457127957,0.1619082531080972,0.02333337180937201,0.08911650739231082,0.011673337312510305,0.0004358564579398518,0.0,0.0,0.0026151387476391107,0.0,0.0,2,0,0,9,0,0,0.03636363636363636,0.0,0.0,0.16363636363636364,0.0,0.0,2.9957112110086612,3.1225883917102046,3.287382890782324,3.5226647124664123,0.06767459443955287,0.08187284917766764,0.4060475666373172,0.4912370950660059,0.16666666666666666,0.16666666666666666,0.08187284917766764,negative,16,37,63,823,1095,193,941,1,1,1,1,4,9,43,64,42,11,1.759161428405441,5.807565292597086,0.40625,64,31,44,3.6620448994318227,38.94089171626361,0.078125,64,31,44,3.6620448994318227,38.94089171626361,0.078125,183059,Ġtuft, tuft,0.0868668481707573,0.007838167250156403,115365,Ġcommandes, commandes,-0.07725553214550018,0.0013278797268867493,0.0868668481707573,4.747149631720926,-4.6233410568445645,0.00372141607228559,0.017514811739424783,765
L08_SV04,8,3,4,38.773841857910156,0.15046004951000214,6883,55,-31.33117656272701,31.334235503232602,33.17049676148196,10.892163724380515,0.0005811419439198024,7.5625,-78.5,0.04270983184170241,0.04536168101438655,0.12363794856893796,0.4631701293040825,0.9636363636363636,57.06590909090909,742.6435743379295,1214.9486921408547,422.3310337395958,0.3476461760883241,6883,-31.375,7.625,11.304825,-0.2630063568926059,3.356254475974779,0.356254475974779,0.2979511855130006,3.4443257635567117,4.168574038076662,2.1013704325365508,2.5891889635620298,3.0628954340294987,2.55421910555891,3.5988173191535653,3.985944054861638,2.6010602773594504,3.5988173191535653,3.985944054861638,0.12516609315624122,0.018895031356569936,0.1976904489825558,0.030261082289487796,0.10511283552808667,0.01582307397626777,0.0001452854859799506,0.0,0.0,0.005084992009298271,0.0,0.0,1,0,0,21,0,0,0.01818181818181818,0.0,0.0,0.38181818181818183,0.0,0.0,2.728232192891088,3.1450343105709297,3.6378272109475382,3.9058543586477463,0.059317973446442254,0.10433998734659711,0.35590784067865355,0.6260399240795826,0.16666666666666666,0.16666666666666666,0.10433998734659711,negative,17,41,51,93,1066,311,301,3,3,3,3,58,13,15,64,37,27,2.6169120781435113,13.693374163508174,0.296875,64,27,24,2.1930551335421837,8.962553126419845,0.5,64,27,24,2.1930551335421837,8.962553126419845,0.5,80013,Ġtenu, tenu,0.08721397817134857,0.0006111264228820801,37127,âģ,�,-0.08856777846813202,0.007473297417163849,0.08856777846813202,4.648681337845182,-5.217742779104664,0.004392343713147769,0.017816156548297928,613
L11_SV10,11,9,10,22.612668991088867,0.17036566138267517,6883,55,54.261421936292315,54.264082476754325,56.930628671332265,17.227726790403146,0.99970942902804,119.0,-5.1875,0.04206283036990168,0.044007489702362144,0.13714949876507337,0.6389655673398228,1.0,95.14545454545454,1291.0493071130866,1227.0557351519913,389.56488338030016,0.31749493794375117,6883,54.25,11.75,17.42055,0.09450905049043339,2.839917712961695,-0.16008228703830518,0.3521228785735202,3.716874610732727,3.411918682245968,2.3678930917795364,3.060121523143655,3.5193492742767605,2.1167529153786764,2.9043679734566425,3.3637718814848263,2.482700029562787,3.1783152655915226,3.5193492742767605,0.1452836612784452,0.022489657275319784,0.12708477853553976,0.02051365739610794,0.08066128963291609,0.011974789202474623,0.001452854859799506,0.0,0.0,0.000726427429899753,0.0,0.0,8,0,0,4,0,0,0.14545454545454545,0.0,0.0,0.07272727272727272,0.0,0.0,3.283478420600957,3.5618852447253393,3.0300959211965184,3.3741400242816675,0.07648545272724196,0.06933011773975659,0.45891271636345177,0.41598070643853957,0.16666666666666666,0.16666666666666666,0.07648545272724196,positive,18,34,32,91,702,1179,1097,3,3,4,3,32,55,51,64,31,36,3.2762039483847416,26.47508093147896,0.109375,64,30,33,3.047365364195549,21.059786399816716,0.25,64,31,36,3.2762039483847416,26.47508093147896,0.109375,4001,Ġnos, nos,0.07943802326917648,0.002182707190513611,30447,336,336,-0.08842168748378754,0.007627718150615692,0.08842168748378754,4.9578093592295875,-4.928621715462943,-0.0047396176531316215,0.01697879745327456,628
L09_SV02,9,1,2,59.983306884765625,0.34367382526397705,6883,55,-37.27302633072425,37.27450642661267,39.022861997100094,11.554447913849263,0.0002905709719599012,4.34375,-97.5,0.04154076718186875,0.043286958959175656,0.06290861542931861,0.40810693011768123,0.9818181818181818,67.55909090909091,900.9004316993635,2235.8481579656764,693.0739951004603,0.30999489580819445,6883,-37.0,7.5,11.119499999999999,-0.1910763108696969,3.2908473742580275,0.29084737425802754,0.3038731020533778,3.7181303116147313,5.440892126444535,2.299901074688612,3.0101848104681213,3.4957085525429608,2.6161248257565672,3.5073519492782954,4.9148163136834775,2.7682224920185265,3.528575925176563,4.9148163136834775,0.14066203857076331,0.022609177653535106,0.1689339590016782,0.031705949567071276,0.09649575533671272,0.017418461389154205,0.0013075693738195554,0.0,0.0,0.0047944210373383695,0.0001452854859799506,0.0,7,0,0,20,1,0,0.12727272727272726,0.0,0.0,0.36363636363636365,0.01818181818181818,0.0,3.2843308770628177,3.5436058276001625,4.181842708754891,5.028103781644859,0.07543697981971034,0.20817495304328892,0.45262187891826205,0.6245248591298668,0.16666666666666666,0.3333333333333333,0.20817495304328892,negative,19,78,58,51,1037,407,103,4,4,4,4,62,22,5,64,26,24,2.866182583455072,17.569818700604475,0.15625,64,32,54,3.934098837188369,51.11606529776248,0.046875,64,32,54,3.934098837188369,51.11606529776248,0.046875,79332,ï¬ģ,ﬁ,0.08828914910554886,0.000993490219116211,27002,Ġcogn, cogn,-0.07648354023694992,0.004728734493255615,0.08828914910554886,4.441964224420807,-4.669623971159364,0.007961287978548132,0.0180838604429496,639
L09_SV04,9,3,4,36.058902740478516,0.206599161028862,6883,55,-37.072631392561384,37.072631392561384,38.50263756499723,10.395821328438064,0.0,-1.453125,-84.0,0.04130426516639239,0.04280072105717062,0.03733836989684731,0.35987214877233764,0.9818181818181818,65.46818181818182,900.9004316993635,1336.7984097179815,374.8619101895403,0.2804176811286102,6883,-36.5,6.5,9.636899999999999,-0.3265374823707112,3.734918856888951,0.7349188568889509,0.2677434338782297,3.6367374363125076,4.9289709346366575,2.5499642001058453,3.273459307453647,3.503953877803106,3.070489472755777,4.059189158339342,4.786144922122343,3.1649181790824854,4.059189158339342,4.786144922122343,0.17222992834398695,0.024153257883649012,0.1845993813004114,0.02903287109472663,0.10977453122273745,0.017020288527635954,0.0023245677756792097,0.0,0.0,0.011041696934476247,0.0,0.0,12,0,0,32,0,0,0.21818181818181817,0.0,0.0,0.5818181818181818,0.0,0.0,3.3118144839108017,3.5325480704375893,4.29598729882016,4.816901700754393,0.0847897891595488,0.11527444301492498,0.5087387349572928,0.69164665808955,0.16666666666666666,0.16666666666666666,0.11527444301492498,negative,20,115,69,87,1091,70,173,5,5,6,5,63,2,9,64,35,10,1.509136078869478,4.522821744727259,0.515625,64,29,28,2.5953914154290905,13.4018320187512,0.390625,64,29,28,2.5953914154290905,13.4018320187512,0.390625,3878,Ġdom, dom,0.08569972962141037,0.0017512142658233643,5308,Hel,Hel,-0.09479200094938278,0.009942322969436646,0.09479200094938278,4.812769974688682,-5.320633022328449,-2.321871355793627e-05,0.017811561488665032,210
L02_SV57,2,56,57,23.682331085205078,0.022180873900651932,6883,55,8.34591452673253,8.809281656912866,10.141817790374903,5.762133181872822,0.9238704053465059,23.625,-19.625,0.041214204663266,0.048291070085812626,0.18698242045619642,0.45866627923870407,1.0,18.744318181818183,221.81132416653801,208.62432482183445,136.46074577015838,0.6904136345292812,6883,8.5625,3.9375,5.837737499999999,-0.31767527089702086,2.9398218992466782,-0.06017810075332175,0.3401566605977891,2.5801948100612613,4.828497341649912,1.766523417676797,2.0448846834925347,2.4917787070762096,2.501825407531603,3.642035977123029,4.651665135679809,2.5125316100629775,3.642035977123029,4.651665135679809,0.08653169728299065,0.012442513807063925,0.16528537108232133,0.0312850436750918,0.09356868796694606,0.01770059877395301,0.0,0.0,0.0,0.0034868516635188146,0.0,0.0,0,0,0,10,0,0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,2.0727208100741086,2.406754329052994,3.8906339999015027,4.689744956843298,0.038016456789589176,0.10736466268570617,0.22809874073753506,0.6441879761142371,0.16666666666666666,0.16666666666666666,0.10736466268570617,negative,21,25,54,904,1255,1028,257,1,1,1,1,9,41,15,64,31,27,2.8536056503344875,17.350228048885825,0.234375,64,30,45,3.6982724314242783,40.37748919069222,0.046875,64,30,45,3.6982724314242783,40.37748919069222,0.046875,136477,Ġneum, neum,0.08335486799478531,0.0003484487533569336,50710,964,964,-0.07866678386926651,0.00018437951803207397,0.08335486799478531,4.625749015308118,-4.264052626135888,-0.0009520183450310098,0.0182255643487827,1144
L04_SV06,4,5,6,54.667293548583984,0.0827735960483551,6883,55,-13.501946740383916,13.554856922881783,15.260225931271433,7.111394356473647,0.014964405055934911,4.78125,-38.5,0.040989880021550566,0.04524179102102771,0.07438616882173471,0.32340549179137,1.0,29.85909090909091,323.2481891455284,741.0073424122343,388.76068282508834,0.5266940014807756,6883,-12.6875,5.15625,7.64465625,-0.17886927856930893,2.411871688188544,-0.588128311811456,0.41461575460138106,2.28509293665101,3.3765416201676826,1.7600836368541755,2.184826819387732,2.259773779887109,2.133843493616865,2.6570848100593145,3.128976531809538,2.1598420465276016,2.6570848100593145,3.128976531809538,0.12081828895417616,0.015461680351165621,0.10536648634853667,0.015569390620515947,0.0665071168954602,0.00975251369873658,0.0,0.0,0.0,0.0002905709719599012,0.0,0.0,0,0,0,2,0,0,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,2.106863863237801,2.265226117917336,2.8402192708141714,3.1822882814384235,0.04527871708459774,0.0552573398492824,0.27167230250758645,0.3315440390956944,0.16666666666666666,0.16666666666666666,0.0552573398492824,negative,22,67,78,161,1209,1447,1448,2,2,4,2,43,62,61,64,28,12,2.1709037381460674,8.766202813832235,0.234375,64,34,56,3.9855962882196856,53.817370576237735,0.03125,64,34,56,3.9855962882196856,53.817370576237735,0.03125,83752,Ġà®µà®¿à®°, விர,0.07840824872255325,0.0013257265090942383,36524,(':,(':,-0.08230165392160416,0.005567409098148346,0.08230165392160416,4.29283105807139,-4.638897559883216,0.001166710055152754,0.017993146625737994,1227
L14_SV10,14,9,10,21.894201278686523,0.24349462985992432,6883,55,95.36254176957722,95.36254176957722,97.57703546127846,20.670352601183023,1.0,164.0,24.25,0.04081404656193448,0.04167096475381101,0.5626906872003486,0.9184948423652477,1.0,139.87272727272727,2339.867812695795,2087.8866839502743,452.5608603517226,0.2167554704144548,6883,96.0,14.0,20.7564,-0.0494294219321274,2.7367030389978075,-0.26329696100219246,0.3654031824973616,3.276097974600605,3.4567651423175505,2.216183923994527,2.7943188606887515,3.143473820123028,2.242440885702727,2.8304522942321406,3.365586036114216,2.4088955695592684,2.987777263880099,3.365586036114216,0.13351579407521574,0.019377681673989542,0.11928443024380196,0.018692494876415486,0.07186171328271448,0.010709108430518382,0.0004358564579398518,0.0,0.0,0.0005811419439198024,0.0,0.0,3,0,0,3,0,0,0.05454545454545454,0.0,0.0,0.05454545454545454,0.0,0.0,2.9484881771405442,3.172033685995645,2.9274103409069,3.3852209439016403,0.06482994010279494,0.06449680839492945,0.3889796406167697,0.38698085036957675,0.16666666666666666,0.16666666666666666,0.06482994010279494,positive,23,4,9,54,508,1301,1367,1,1,1,1,27,60,61,64,30,39,3.4311494895527126,30.91215553481806,0.078125,64,29,25,2.645545969444399,14.091136313208922,0.296875,64,30,39,3.4311494895527126,30.91215553481806,0.078125,646,Ġar, ar,0.08426833152770996,0.0008128955960273743,30447,336,336,-0.08316858857870102,0.00011084228754043579,0.08426833152770996,5.224740896894225,-4.531486562536952,-0.005398963312193379,0.01716205580514142,1047
L12_SV10,12,9,10,22.490596771240234,0.18493206799030304,6883,55,62.80003041914863,62.80003041914863,65.31693738675452,17.9571291953702,1.0,130.0,1.953125,0.04075231626640654,0.04224468822429785,0.12741537120441668,0.7191631556007555,1.0,105.23636363636363,1542.7027290828626,1412.4101613786927,403.8665519021368,0.28594140919228805,6883,62.75,12.5,18.5325,0.07009356555621228,2.800756709205941,-0.1992432907940591,0.35704636418902513,3.6287602859840824,3.28055443140429,2.279778767030892,2.9939835424255112,3.461653851342335,2.059624983137735,2.8011263995683326,3.2393580534196924,2.4146769189262107,3.104687710778414,3.461653851342335,0.14296824632148766,0.02283724988069802,0.1234300112221305,0.020173487842968192,0.07891753691938541,0.011934750718206943,0.0010169984018596541,0.0,0.0,0.0005811419439198024,0.0,0.0,5,0,0,3,0,0,0.09090909090909091,0.0,0.0,0.05454545454545454,0.0,0.0,3.232159719411844,3.4976392823418325,2.989680291380008,3.2482294617563743,0.07540845802720396,0.06630891957959956,0.4524507481632238,0.39785351747759734,0.16666666666666666,0.16666666666666666,0.07540845802720396,positive,24,38,27,83,655,1238,1141,3,3,3,3,32,55,53,64,31,32,3.15818917564813,23.527952341647616,0.109375,64,28,30,2.8458029588767406,17.215376359928847,0.296875,64,31,32,3.15818917564813,23.527952341647616,0.109375,4001,Ġnos, nos,0.07785303145647049,0.0017199888825416565,30447,336,336,-0.08800562471151352,0.007251225411891937,0.08800562471151352,4.875641579061647,-4.846252122757178,-0.005326993450469438,0.017060323971342564,659
L13_SV10,13,9,10,22.300392150878906,0.2239963412284851,6883,55,74.7519341130321,74.7519341130321,76.95876833149289,18.29755091429722,1.0,140.0,10.625,0.03915881103257289,0.040250776466570104,0.2629667296237106,0.7986343164317885,1.0,117.5,1911.314432126707,1666.9974447572783,408.04256078950084,0.2447769563611467,6883,75.0,12.5,18.5325,0.08679241290830998,2.8306403890334284,-0.1693596109665716,0.35327694887497435,3.507351949278295,3.473627411304465,2.347227842978551,2.9138000809388913,3.507351949278295,2.120329151490629,2.870565223256455,3.42024618912724,2.460002697963046,3.123688115472821,3.507351949278295,0.14273128960706644,0.020522967177130546,0.12377026310239983,0.021770933632351108,0.079302302929124,0.011887048162068528,0.0004358564579398518,0.0,0.0,0.0008717129158797036,0.0,0.0,3,0,0,4,0,0,0.05454545454545454,0.0,0.0,0.07272727272727272,0.0,0.0,3.016322676379333,3.507351949278295,3.147173883717793,3.4299204100903817,0.0695710528737542,0.07059187146426321,0.4174263172425252,0.42355122878557927,0.16666666666666666,0.16666666666666666,0.07059187146426321,negative,25,20,18,75,634,1190,1259,1,1,2,1,35,51,56,64,30,35,3.2591194891722512,26.026610338137523,0.109375,64,26,32,3.0500880683947704,21.117204098917085,0.234375,64,26,32,3.0500880683947704,21.117204098917085,0.234375,4001,Ġnos, nos,0.0778314620256424,0.00015895068645477295,30447,336,336,-0.08549206703901291,0.0032111480832099915,0.08549206703901291,4.8328312306501235,-4.6471204179507275,-0.005430044068658678,0.017228308236019355,923
L10_SV06,10,5,6,28.04862403869629,0.19335180521011353,6883,55,-41.43023686074386,41.43023686074386,43.5906365175141,13.552825006790824,0.0,-1.1328125,-94.5,0.03904410950881736,0.040912354966955604,0.04431207322388493,0.40563707685602207,0.9818181818181818,71.49545454545455,1063.2178666174248,1162.0611375411413,380.1380932777173,0.32712400492289057,6883,-41.25,9.5,14.0847,-0.13197555683922157,2.783280386567321,-0.2167196134326792,0.3592882717911584,2.848281291046313,3.780698204434599,1.9924102039802054,2.3184377374030047,2.706659198456564,2.32521814451142,3.074896873912841,3.463098255554085,2.396217171824746,3.074896873912841,3.463098255554085,0.10802764542412456,0.015163960555008705,0.14864135569889422,0.022600648215041874,0.07933182836280775,0.0118937082210855,0.0,0.0,0.0,0.001452854859799506,0.0,0.0,0,0,0,8,0,0,0.0,0.0,0.0,0.14545454545454545,0.0,0.0,2.460338168367093,2.7371567197029405,3.2588553536816547,3.531491618564826,0.04758285647491761,0.07704416493384822,0.28549713884950567,0.4622649896030893,0.16666666666666666,0.16666666666666666,0.07704416493384822,negative,26,101,59,100,935,1254,1080,4,4,5,4,60,55,52,64,32,28,2.75571516558502,15.732288071532599,0.3125,64,28,32,3.1271943616188316,22.80989337085625,0.140625,64,28,32,3.1271943616188316,22.80989337085625,0.140625,187971,Ġbereiden, bereiden,0.08596518635749817,0.0074251145124435425,63826,ĠÑĸÐ·, із,-0.07888636738061905,0.004830844700336456,0.08596518635749817,4.79588076677075,-4.49134577734024,0.000836607638135051,0.017750353451068686,865
